timestamp,sensor,value,voltage,temperature,weather,precipitation,humidity,wind_speed
"2021-12-08 17:29:13.003147",C10,653.0,1.94193548387097,,,,,
"2021-12-08 17:34:13.143176",A10,998.0,3.21612903225806,,,,,
"2021-12-08 17:34:13.346022",B10,636.0,1.82903225806452,,,,,
"2021-12-08 17:34:13.516211",C10,630.0,1.94193548387097,,,,,
"2021-12-08 17:39:13.667694",A10,999.0,3.22258064516129,,,,,
"2021-12-08 17:39:13.797360",B10,595.0,1.93225806451613,,,,,
"2021-12-08 17:39:13.928557",C10,602.0,2.10645161290323,,,,,
"2021-12-08 17:44:14.167859",A10,998.0,3.21935483870968,,,,,
"2021-12-08 17:44:14.355021",B10,579.0,2.0,,,,,
"2021-12-08 17:44:14.538322",C10,602.0,2.03225806451613,,,,,
"2021-12-08 17:49:14.841455",A10,998.0,3.22258064516129,,,,,
"2021-12-08 17:49:15.046656",B10,579.0,1.9741935483871,,,,,
"2021-12-08 17:49:15.217046",C10,653.0,2.09354838709677,,,,,
"2021-12-08 17:54:15.509673",A10,999.0,3.22258064516129,,,,,
"2021-12-08 17:54:15.664996",B10,612.0,1.99032258064516,,,,,
"2021-12-08 17:54:15.802108",C10,602.0,2.07741935483871,,,,,
"2021-12-08 17:59:15.990203",A10,998.0,3.21612903225806,,,,,
"2021-12-08 17:59:16.101507",B10,636.0,1.90645161290323,,,,,
"2021-12-08 17:59:16.239079",C10,653.0,2.01290322580645,,,,,
"2021-12-08 18:04:16.460921",A10,997.0,3.21612903225806,,,,,
"2021-12-08 18:04:16.604172",B10,583.0,1.90322580645161,,,,,
"2021-12-08 18:04:16.723733",C10,653.0,1.99677419354839,,,,,
"2021-12-08 18:09:16.970732",A10,997.0,3.21935483870968,,,,,
"2021-12-08 18:09:17.112899",B10,593.0,2.05161290322581,,,,,
"2021-12-08 18:09:17.245576",C10,649.0,2.08709677419355,,,,,
"2021-12-08 18:14:17.400868",A10,997.0,3.21612903225806,,,,,
"2021-12-08 18:14:17.535140",B10,595.0,2.0,,,,,
