8000Wind Data
Rotations	MPH	Vane Value	Direction	Heading
0		0.00		388		136		SE
0		0.00		388		136		SE
0		0.00		388		136		SE
1		0.75		388		136		SE
Wind,Data
Rotations	MPH	Vane,Value	Direction	Heading
0		0.00		388		136		SE
0		0.00		389		136		SE
0		0.00		388		136		SE
0		0.00		388		136		SE
Wind,Data
Rotations	MPH	Vane,Value	Direction	Heading
0		0.00		388		136		SE
0		0.00		388		136		SE
0		0.00		388		136		SE
