timestamp,sensor,value,voltage
"2021-10-22 12:11:58.208110",A7,652.0,2.10322580645161
"2021-10-22 12:11:58.208110",A8,651.0,2.1
"2021-10-22 12:11:58.208110",A9,652.0,2.10322580645161
"2021-10-22 12:12:03.238561",A7,652.0,2.10322580645161
"2021-10-22 12:12:03.238561",A8,653.0,2.10645161290323
"2021-10-22 12:12:03.238561",A9,652.0,2.10322580645161
"2021-10-22 12:12:08.268623",A7,652.0,2.10322580645161
"2021-10-22 12:12:08.268623",A8,653.0,2.10645161290323
"2021-10-22 12:12:08.268623",A9,652.0,2.10322580645161
"2021-10-22 12:12:13.302552",A7,652.0,2.10322580645161
"2021-10-22 12:12:13.302552",A8,654.0,2.10967741935484
"2021-10-22 12:12:13.302552",A9,652.0,2.10322580645161
"2021-10-22 12:12:18.328113",A7,652.0,2.10322580645161
"2021-10-22 12:12:18.328113",A8,654.0,2.10967741935484
"2021-10-22 12:12:18.328113",A9,652.0,2.10322580645161
"2021-10-22 12:12:23.358120",A7,652.0,2.10322580645161
"2021-10-22 12:12:23.358120",A8,655.0,2.11290322580645
"2021-10-22 12:12:23.358120",A9,652.0,2.10322580645161
"2021-10-22 12:12:28.388701",A7,652.0,2.10322580645161
"2021-10-22 12:12:28.388701",A8,653.0,2.10645161290323
"2021-10-22 12:12:28.388701",A9,652.0,2.10322580645161
"2021-10-22 12:13:54.033968",A10,648.0,2.09032258064516
"2021-10-22 12:13:59.048796",A10,648.0,2.09032258064516
"2021-10-22 12:14:04.061111",A10,648.0,2.09032258064516
"2021-10-22 12:14:09.075218",A10,648.0,2.09354838709677
"2021-10-22 12:14:14.089011",A10,649.0,2.09354838709677
"2021-10-22 12:14:19.098122",A10,649.0,2.09354838709677
"2021-10-22 12:14:24.110453",A10,649.0,2.09354838709677
"2021-10-22 12:14:29.129850",A10,649.0,2.09032258064516
"2021-10-22 12:14:34.143496",A10,648.0,2.09354838709677
"2021-10-22 12:14:39.157230",A10,649.0,2.09354838709677
"2021-10-22 12:14:44.170736",A10,648.0,2.09032258064516
"2021-10-22 12:14:49.184482",A10,649.0,2.09354838709677
"2021-10-22 12:28:45.034253",A1,624.0,2.01290322580645
"2021-10-22 12:28:45.034253",A2,616.0,1.98709677419355
"2021-10-22 12:28:45.034253",A3,625.0,2.01612903225806
"2021-10-22 12:28:50.077210",A1,624.0,2.01290322580645
"2021-10-22 12:28:50.077210",A2,616.0,1.98709677419355
"2021-10-22 12:28:50.077210",A3,625.0,2.01612903225806
"2021-10-22 12:28:55.103119",A1,623.0,2.01290322580645
"2021-10-22 12:28:55.103119",A2,616.0,1.98709677419355
"2021-10-22 12:28:55.103119",A3,625.0,2.01612903225806
"2021-10-22 12:29:00.133025",A1,623.0,2.00967741935484
"2021-10-22 12:29:00.133025",A2,616.0,1.98709677419355
"2021-10-22 12:29:00.133025",A3,625.0,2.01612903225806
"2021-10-22 12:29:05.163138",A1,622.0,2.00645161290323
"2021-10-22 12:29:05.163138",A2,616.0,1.98709677419355
"2021-10-22 12:29:05.163138",A3,624.0,2.01290322580645
"2021-10-22 12:29:10.193171",A1,622.0,2.00645161290323
"2021-10-22 12:29:10.193171",A2,615.0,1.98387096774194
"2021-10-22 12:29:10.193171",A3,624.0,2.01290322580645
"2021-10-22 12:29:15.223315",A1,621.0,2.00322580645161
"2021-10-22 12:29:15.223315",A2,615.0,1.98387096774194
"2021-10-22 12:29:15.223315",A3,624.0,2.01290322580645
"2021-10-22 12:29:20.253348",A1,620.0,2.0
"2021-10-22 12:29:20.253348",A2,615.0,1.98387096774194
"2021-10-22 12:29:20.253348",A3,625.0,2.01290322580645
"2021-10-22 12:29:25.283558",A1,620.0,2.0
"2021-10-22 12:29:25.283558",A2,615.0,1.98387096774194
"2021-10-22 12:29:25.283558",A3,624.0,2.01290322580645
"2021-10-22 12:29:30.311461",A1,619.0,1.99677419354839
"2021-10-22 12:29:30.311461",A2,616.0,1.98709677419355
"2021-10-22 12:29:30.311461",A3,624.0,2.01290322580645
"2021-10-22 12:29:35.347434",A1,618.0,1.99354838709677
"2021-10-22 12:29:35.347434",A2,615.0,1.98387096774194
"2021-10-22 12:29:35.347434",A3,624.0,2.01290322580645
"2021-10-22 12:29:40.378502",A1,618.0,1.99354838709677
"2021-10-22 12:29:40.378502",A2,616.0,1.98709677419355
"2021-10-22 12:29:40.378502",A3,624.0,2.01290322580645
"2021-10-22 12:31:26.032699",A4,570.0,1.83870967741935
"2021-10-22 12:31:26.032699",A5,558.0,1.8
"2021-10-22 12:31:26.032699",A6,602.0,1.94193548387097
"2021-10-22 12:31:31.063266",A4,571.0,1.84193548387097
"2021-10-22 12:31:31.063266",A5,560.0,1.80645161290323
"2021-10-22 12:31:31.063266",A6,601.0,1.94193548387097
"2021-10-22 12:31:36.093188",A4,569.0,1.83548387096774
"2021-10-22 12:31:36.093188",A5,560.0,1.80645161290323
"2021-10-22 12:31:36.093188",A6,601.0,1.93870967741935
"2021-10-22 12:31:41.127241",A4,570.0,1.83870967741935
"2021-10-22 12:31:41.127241",A5,560.0,1.80645161290323
"2021-10-22 12:31:41.127241",A6,601.0,1.93870967741935
"2021-10-22 12:31:46.157452",A4,571.0,1.84193548387097
"2021-10-22 12:31:46.157452",A5,563.0,1.81612903225806
"2021-10-22 12:31:46.157452",A6,601.0,1.93870967741935
"2021-10-22 12:31:51.187492",A4,570.0,1.83870967741935
"2021-10-22 12:31:51.187492",A5,561.0,1.80967741935484
"2021-10-22 12:31:51.187492",A6,601.0,1.93870967741935
"2021-10-22 12:31:56.218128",A4,571.0,1.84193548387097
"2021-10-22 12:31:56.218128",A5,559.0,1.80322580645161
"2021-10-22 12:31:56.218128",A6,601.0,1.93870967741935
"2021-10-22 12:32:01.247253",A4,570.0,1.83870967741935
"2021-10-22 12:32:01.247253",A5,559.0,1.80322580645161
"2021-10-22 12:32:01.247253",A6,601.0,1.93870967741935
"2021-10-22 12:32:06.277275",A4,569.0,1.83548387096774
"2021-10-22 12:32:06.277275",A5,558.0,1.8
"2021-10-22 12:32:06.277275",A6,602.0,1.94193548387097
"2021-10-22 12:32:11.307291",A4,570.0,1.83870967741935
"2021-10-22 12:32:11.307291",A5,561.0,1.80967741935484
"2021-10-22 12:32:11.307291",A6,601.0,1.93870967741935
"2021-10-22 12:32:16.337504",A4,569.0,1.83548387096774
"2021-10-22 12:32:16.337504",A5,562.0,1.81290322580645
"2021-10-22 12:32:16.337504",A6,602.0,1.94193548387097
"2021-10-22 12:32:21.368534",A4,569.0,1.83548387096774
"2021-10-22 12:32:21.368534",A5,561.0,1.80967741935484
"2021-10-22 12:32:21.368534",A6,602.0,1.94193548387097
"2021-10-22 12:33:50.031623",A4,644.0,2.07741935483871
"2021-10-22 12:33:50.031623",A5,605.0,1.95161290322581
"2021-10-22 12:33:50.031623",A6,665.0,2.14516129032258
"2021-10-22 12:33:55.083138",A4,643.0,2.0741935483871
"2021-10-22 12:33:55.083138",A5,605.0,1.95161290322581
"2021-10-22 12:33:55.083138",A6,665.0,2.14516129032258
"2021-10-22 12:34:00.108147",A4,643.0,2.07741935483871
"2021-10-22 12:34:00.108147",A5,608.0,1.96129032258065
"2021-10-22 12:34:00.108147",A6,665.0,2.14516129032258
"2021-10-22 12:34:05.138984",A4,643.0,2.0741935483871
"2021-10-22 12:34:05.138984",A5,610.0,1.96774193548387
"2021-10-22 12:34:05.138984",A6,665.0,2.14516129032258
"2021-10-22 12:34:10.168907",A4,643.0,2.0741935483871
"2021-10-22 12:34:10.168907",A5,612.0,1.9741935483871
"2021-10-22 12:34:10.168907",A6,665.0,2.14516129032258
"2021-10-22 12:34:15.197441",A4,643.0,2.0741935483871
"2021-10-22 12:34:15.197441",A5,619.0,1.99677419354839
"2021-10-22 12:34:15.197441",A6,665.0,2.14516129032258
"2021-10-22 12:34:20.228096",A4,644.0,2.07741935483871
"2021-10-22 12:34:20.228096",A5,620.0,2.0
"2021-10-22 12:34:20.228096",A6,665.0,2.14516129032258
"2021-10-22 12:34:25.259018",A4,644.0,2.07741935483871
"2021-10-22 12:34:25.259018",A5,623.0,2.00967741935484
"2021-10-22 12:34:25.259018",A6,665.0,2.14516129032258
"2021-10-22 12:34:30.289002",A4,644.0,2.07741935483871
"2021-10-22 12:34:30.289002",A5,625.0,2.01935483870968
"2021-10-22 12:34:30.289002",A6,665.0,2.14516129032258
"2021-10-22 12:34:35.332410",A4,643.0,2.0741935483871
"2021-10-22 12:34:35.332410",A5,626.0,2.01935483870968
"2021-10-22 12:34:35.332410",A6,665.0,2.14516129032258
"2021-10-22 12:34:40.365439",A4,643.0,2.0741935483871
"2021-10-22 12:34:40.365439",A5,626.0,2.01935483870968
"2021-10-22 12:34:40.365439",A6,665.0,2.14516129032258
"2021-10-22 12:34:45.395563",A4,643.0,2.07741935483871
"2021-10-22 12:34:45.395563",A5,625.0,2.01612903225806
"2021-10-22 12:34:45.395563",A6,665.0,2.14516129032258
"2021-10-22 12:38:29.029676",A7,609.0,1.96451612903226
"2021-10-22 12:38:29.029676",A8,628.0,2.0258064516129
"2021-10-22 12:38:29.029676",A9,624.0,2.01290322580645
"2021-10-22 12:38:34.065439",A7,610.0,1.96774193548387
"2021-10-22 12:38:34.065439",A8,628.0,2.0258064516129
"2021-10-22 12:38:34.065439",A9,625.0,2.01612903225806
"2021-10-22 12:38:39.114995",A7,610.0,1.96774193548387
"2021-10-22 12:38:39.114995",A8,628.0,2.0258064516129
"2021-10-22 12:38:39.114995",A9,626.0,2.01612903225806
"2021-10-22 12:38:44.148869",A7,610.0,1.96774193548387
"2021-10-22 12:38:44.148869",A8,629.0,2.02903225806452
"2021-10-22 12:38:44.148869",A9,626.0,2.01612903225806
"2021-10-22 12:38:49.187098",A7,611.0,1.97096774193548
"2021-10-22 12:38:49.187098",A8,628.0,2.0258064516129
"2021-10-22 12:38:49.187098",A9,626.0,2.01935483870968
"2021-10-22 12:38:54.217345",A7,611.0,1.97096774193548
"2021-10-22 12:38:54.217345",A8,628.0,2.0258064516129
"2021-10-22 12:38:54.217345",A9,626.0,2.01935483870968
"2021-10-22 12:38:59.250848",A7,612.0,1.9741935483871
"2021-10-22 12:38:59.250848",A8,629.0,2.02903225806452
"2021-10-22 12:38:59.250848",A9,626.0,2.01935483870968
"2021-10-22 12:39:04.280646",A7,612.0,1.9741935483871
"2021-10-22 12:39:04.280646",A8,629.0,2.02903225806452
"2021-10-22 12:39:04.280646",A9,626.0,2.01935483870968
"2021-10-22 12:39:09.311970",A7,612.0,1.9741935483871
"2021-10-22 12:39:09.311970",A8,629.0,2.02903225806452
"2021-10-22 12:39:09.311970",A9,627.0,2.02258064516129
"2021-10-22 12:39:14.344899",A7,613.0,1.97741935483871
"2021-10-22 12:39:14.344899",A8,629.0,2.02903225806452
"2021-10-22 12:39:14.344899",A9,627.0,2.02258064516129
"2021-10-22 12:39:19.375434",A7,613.0,1.97741935483871
"2021-10-22 12:39:19.375434",A8,629.0,2.02903225806452
"2021-10-22 12:39:19.375434",A9,627.0,2.02258064516129
"2021-10-22 12:39:24.413981",A7,613.0,1.97741935483871
"2021-10-22 12:39:24.413981",A8,629.0,2.02903225806452
"2021-10-22 12:39:24.413981",A9,627.0,2.02258064516129
"2021-10-22 12:41:12.035985",A10,608.0,1.96129032258065
"2021-10-22 12:41:17.058172",A10,589.0,1.93548387096774
"2021-10-22 12:41:22.074752",A10,605.0,1.90967741935484
"2021-10-22 12:41:27.088094",A10,589.0,1.99677419354839
"2021-10-22 12:41:32.103906",A10,614.0,1.96129032258065
"2021-10-22 12:41:37.116960",A10,593.0,1.9258064516129
"2021-10-22 12:41:42.128096",A10,593.0,1.90322580645161
"2021-10-22 12:41:47.144200",A10,614.0,1.93225806451613
"2021-10-22 12:41:52.157837",A10,591.0,1.92258064516129
"2021-10-22 12:41:57.171520",A10,609.0,2.00322580645161
"2021-10-22 12:42:02.185038",A10,617.0,1.90322580645161
"2021-10-22 12:42:07.198511",A10,601.0,1.90645161290323
"2021-10-22 12:52:58.033003",A1,573.0,1.84838709677419
"2021-10-22 12:52:58.033003",A2,541.0,1.74516129032258
"2021-10-22 12:52:58.033003",A3,542.0,1.74838709677419
"2021-10-22 12:53:03.072528",A1,572.0,1.84516129032258
"2021-10-22 12:53:03.072528",A2,540.0,1.74193548387097
"2021-10-22 12:53:03.072528",A3,542.0,1.74838709677419
"2021-10-22 12:53:08.101661",A1,570.0,1.83870967741935
"2021-10-22 12:53:08.101661",A2,537.0,1.73225806451613
"2021-10-22 12:53:08.101661",A3,540.0,1.74193548387097
"2021-10-22 12:53:13.131666",A1,572.0,1.84516129032258
"2021-10-22 12:53:13.131666",A2,539.0,1.73870967741935
"2021-10-22 12:53:13.131666",A3,543.0,1.75161290322581
"2021-10-22 12:53:18.156838",A1,572.0,1.84516129032258
"2021-10-22 12:53:18.156838",A2,537.0,1.73225806451613
"2021-10-22 12:53:18.156838",A3,543.0,1.75161290322581
"2021-10-22 12:53:23.187589",A1,572.0,1.84516129032258
"2021-10-22 12:53:23.187589",A2,537.0,1.72903225806452
"2021-10-22 12:53:23.187589",A3,543.0,1.75161290322581
"2021-10-22 12:53:28.217560",A1,573.0,1.84838709677419
"2021-10-22 12:53:28.217560",A2,535.0,1.7258064516129
"2021-10-22 12:53:28.217560",A3,545.0,1.75806451612903
"2021-10-22 12:53:33.247567",A1,574.0,1.85161290322581
"2021-10-22 12:53:33.247567",A2,534.0,1.72258064516129
"2021-10-22 12:53:33.247567",A3,546.0,1.76129032258064
"2021-10-22 12:53:38.277570",A1,574.0,1.85161290322581
"2021-10-22 12:53:38.277570",A2,528.0,1.70322580645161
"2021-10-22 12:53:38.277570",A3,546.0,1.76129032258064
"2021-10-22 12:53:43.307642",A1,573.0,1.85161290322581
"2021-10-22 12:53:43.307642",A2,535.0,1.7258064516129
"2021-10-22 12:53:43.307642",A3,546.0,1.76129032258064
"2021-10-22 12:53:48.337627",A1,574.0,1.85161290322581
"2021-10-22 12:53:48.337627",A2,538.0,1.73548387096774
"2021-10-22 12:53:48.337627",A3,547.0,1.76451612903226
"2021-10-22 12:53:53.367772",A1,570.0,1.83870967741935
"2021-10-22 12:53:53.367772",A2,535.0,1.7258064516129
"2021-10-22 12:53:53.367772",A3,544.0,1.75483870967742
"2021-10-22 12:56:00.035184",A4,563.0,1.81612903225806
"2021-10-22 12:56:00.035184",A5,522.0,1.68709677419355
"2021-10-22 12:56:00.035184",A6,546.0,1.76129032258064
"2021-10-22 12:56:05.078110",A4,563.0,1.81612903225806
"2021-10-22 12:56:05.078110",A5,524.0,1.69032258064516
"2021-10-22 12:56:05.078110",A6,546.0,1.76129032258064
"2021-10-22 12:56:10.106234",A4,562.0,1.81290322580645
"2021-10-22 12:56:10.106234",A5,524.0,1.69032258064516
"2021-10-22 12:56:10.106234",A6,547.0,1.76451612903226
"2021-10-22 12:56:15.137772",A4,564.0,1.81935483870968
"2021-10-22 12:56:15.137772",A5,524.0,1.69032258064516
"2021-10-22 12:56:15.137772",A6,548.0,1.76774193548387
"2021-10-22 12:56:20.167827",A4,564.0,1.81935483870968
"2021-10-22 12:56:20.167827",A5,525.0,1.69354838709677
"2021-10-22 12:56:20.167827",A6,549.0,1.77096774193548
"2021-10-22 12:56:25.197824",A4,564.0,1.81935483870968
"2021-10-22 12:56:25.197824",A5,525.0,1.69354838709677
"2021-10-22 12:56:25.197824",A6,549.0,1.77096774193548
"2021-10-22 12:56:30.227859",A4,564.0,1.81935483870968
"2021-10-22 12:56:30.227859",A5,527.0,1.7
"2021-10-22 12:56:30.227859",A6,549.0,1.77096774193548
"2021-10-22 12:56:35.257897",A4,564.0,1.81935483870968
"2021-10-22 12:56:35.257897",A5,527.0,1.7
"2021-10-22 12:56:35.257897",A6,550.0,1.7741935483871
"2021-10-22 12:56:40.284272",A4,564.0,1.81935483870968
"2021-10-22 12:56:40.284272",A5,527.0,1.7
"2021-10-22 12:56:40.284272",A6,550.0,1.7741935483871
"2021-10-22 12:56:45.313867",A4,565.0,1.82258064516129
"2021-10-22 12:56:45.313867",A5,527.0,1.7
"2021-10-22 12:56:45.313867",A6,551.0,1.77741935483871
"2021-10-22 12:56:50.344427",A4,565.0,1.82258064516129
"2021-10-22 12:56:50.344427",A5,526.0,1.69677419354839
"2021-10-22 12:56:50.344427",A6,551.0,1.77741935483871
"2021-10-22 12:56:55.377953",A4,565.0,1.82258064516129
"2021-10-22 12:56:55.377953",A5,527.0,1.7
"2021-10-22 12:56:55.377953",A6,552.0,1.78064516129032
"2021-10-22 12:58:42.036059",A7,554.0,1.78709677419355
"2021-10-22 12:58:42.036059",A8,553.0,1.78387096774194
"2021-10-22 12:58:42.036059",A9,531.0,1.71290322580645
"2021-10-22 12:58:47.078130",A7,555.0,1.79032258064516
"2021-10-22 12:58:47.078130",A8,553.0,1.78387096774194
"2021-10-22 12:58:47.078130",A9,532.0,1.71612903225806
"2021-10-22 12:58:52.117720",A7,557.0,1.79677419354839
"2021-10-22 12:58:52.117720",A8,555.0,1.78709677419355
"2021-10-22 12:58:52.117720",A9,534.0,1.72258064516129
"2021-10-22 12:58:57.155884",A7,573.0,1.84516129032258
"2021-10-22 12:58:57.155884",A8,568.0,1.83225806451613
"2021-10-22 12:58:57.155884",A9,551.0,1.84516129032258
"2021-10-22 12:59:02.198534",A7,556.0,1.79677419354839
"2021-10-22 12:59:02.198534",A8,553.0,1.78387096774194
"2021-10-22 12:59:02.198534",A9,535.0,1.7258064516129
"2021-10-22 12:59:07.240397",A7,557.0,1.79677419354839
"2021-10-22 12:59:07.240397",A8,553.0,1.78387096774194
"2021-10-22 12:59:07.240397",A9,535.0,1.7258064516129
"2021-10-22 12:59:12.273947",A7,557.0,1.8
"2021-10-22 12:59:12.273947",A8,552.0,1.78064516129032
"2021-10-22 12:59:12.273947",A9,536.0,1.72903225806452
"2021-10-22 12:59:17.303467",A7,557.0,1.8
"2021-10-22 12:59:17.303467",A8,552.0,1.78064516129032
"2021-10-22 12:59:17.303467",A9,536.0,1.72903225806452
"2021-10-22 12:59:22.333900",A7,558.0,1.8
"2021-10-22 12:59:22.333900",A8,553.0,1.78387096774194
"2021-10-22 12:59:22.333900",A9,537.0,1.73225806451613
"2021-10-22 12:59:27.363934",A7,558.0,1.8
